carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.4,5,6,7,61.4,59.0,4.68,4.74,2.89,1011.4
1.52,4,7,2,59.1,58.0,7.45,7.48,4.41,10737.2
1.03,5,6,2,62.0,59.0,6.42,6.49,4.0,4417.0
0.57,4,6,2,58.8,57.3,5.42,5.46,3.21,1774.6
0.59,4,6,4,61.7,60.0,5.36,5.4,3.32,1913.8
1.0,1,6,3,58.1,63.0,6.6,6.52,3.81,4155.0
1.01,5,3,4,61.6,59.0,6.45,6.47,3.98,5259.0
1.0,2,5,6,59.7,60.0,6.48,6.52,3.88,10816.0
0.41,4,5,2,60.8,58.0,4.78,4.83,2.92,708.0
1.12,4,4,1,61.2,63.0,6.68,6.59,4.05,3661.6
0.5,3,7,3,63.6,54.0,5.02,5.08,3.21,624.2
1.0,5,6,3,61.7,58.0,6.42,6.35,3.94,4820.6
0.81,4,4,5,62.6,55.0,5.92,5.97,3.72,4074.4
1.31,2,5,2,62.7,57.0,7.05,6.98,4.4,6445.8
1.43,4,4,4,62.2,58.0,7.15,7.18,4.46,10598.4
0.54,4,3,4,63.2,55.0,5.24,5.2,3.3,1454.4
0.39,3,4,4,63.8,59.0,4.66,4.59,2.95,720.2
0.25,2,4,6,62.1,57.0,4.01,4.07,2.5,776.6
0.31,2,7,3,62.4,53.0,4.33,4.35,2.71,619.8
0.32,2,5,6,61.2,57.0,4.43,4.4,2.7,774.8
0.64,2,7,5,61.5,56.0,5.54,5.55,3.41,2621.0
1.04,5,3,7,60.4,58.0,6.58,6.53,3.96,7350.6
0.37,2,3,4,61.7,55.0,4.64,4.67,2.87,566.6
0.7,5,4,2,60.0,60.0,5.69,5.65,3.51,1416.4
1.7,4,2,3,61.9,62.0,7.52,7.58,4.67,8584.6
1.02,5,4,6,62.2,60.0,6.39,6.43,3.99,7169.0
0.7,4,2,5,63.1,54.0,5.61,5.67,3.56,2225.6
1.53,4,4,6,62.5,57.0,7.33,7.38,4.6,12570.8
0.95,3,7,2,56.5,61.0,6.53,6.5,3.68,4294.0
0.5,2,7,4,61.7,56.0,5.12,5.14,3.16,1837.2
0.7,2,6,4,62.2,55.0,5.64,5.67,3.52,2926.0
2.52,5,2,3,58.5,59.0,8.9,8.87,5.2,16628.2
0.36,5,4,2,59.3,59.0,4.66,4.62,2.75,800.4
0.34,4,5,2,63.5,56.0,4.48,4.44,2.83,519.6
0.51,4,6,2,58.3,61.9,5.19,5.2,3.04,1138.2
0.56,2,6,5,60.8,55.0,5.37,5.32,3.25,2015.4
1.13,5,4,5,61.6,58.0,6.76,6.68,4.14,7362.6
2.09,4,5,2,62.7,61.0,8.07,8.14,5.08,15987.4
1.51,2,3,4,61.9,59.0,7.29,7.34,4.53,11590.2
0.34,2,5,7,61.4,57.0,4.5,4.53,2.77,965.4
1.01,3,1,3,58.8,57.0,6.57,6.63,3.88,3131.6
1.14,2,3,6,61.9,56.0,6.69,6.72,4.15,8073.4
1.01,3,3,3,63.1,60.0,6.37,6.41,4.03,4728.8
0.71,3,2,5,59.1,63.4,5.76,5.81,3.42,2821.0
0.36,5,4,8,62.5,60.0,4.49,4.53,2.82,1056.8
1.2,5,3,2,62.5,58.0,6.74,6.69,4.2,4945.2
0.52,2,3,4,61.7,54.0,5.18,5.22,3.21,1505.8
0.63,5,2,5,62.0,58.0,5.52,5.45,3.4,1866.4
1.01,5,5,3,62.2,59.0,6.41,6.36,3.97,4968.4
0.41,4,6,2,63.2,58.0,4.72,4.68,2.97,903.0
0.52,3,2,3,63.6,60.0,5.1,5.05,3.23,1660.4
0.31,2,2,2,62.0,54.1,4.32,4.35,2.69,383.4
1.5,5,3,1,62.9,60.0,7.31,7.22,4.57,6508.8
1.02,3,3,2,60.3,63.0,6.45,6.49,3.9,3591.0
0.25,5,3,7,60.1,62.0,4.11,4.08,2.46,937.8
0.31,3,3,7,63.7,56.0,4.33,4.3,2.75,716.0
0.26,2,3,6,61.8,55.7,4.08,4.1,2.53,626.4
0.73,4,7,4,63.5,58.0,5.68,5.72,3.62,2740.6
1.51,3,2,5,63.6,57.0,7.14,7.21,4.56,7855.2
0.72,4,6,2,61.4,58.0,5.76,5.8,3.55,2323.4
0.31,3,4,4,64.4,54.0,4.24,4.29,2.75,663.0
1.01,2,5,5,61.7,56.0,6.48,6.45,3.99,7070.6
1.0,5,7,5,62.7,54.0,6.38,6.35,3.99,8131.4
1.12,4,2,4,62.9,55.9,6.59,6.62,4.16,5325.2
1.14,4,5,7,62.2,55.9,6.67,6.69,4.16,9724.0
0.75,2,4,2,62.5,55.0,5.82,5.77,3.62,2545.0
0.54,5,3,7,62.0,57.0,5.25,5.2,3.24,1661.4
1.55,5,3,4,61.7,59.0,7.44,7.4,4.58,11238.4
0.32,2,7,2,61.1,56.0,4.41,4.39,2.69,601.0
1.01,5,4,6,61.9,59.0,6.41,6.45,3.98,7444.0
0.3,2,6,6,62.2,57.0,4.28,4.31,2.67,733.2
0.4,4,7,4,63.6,55.0,4.68,4.72,2.99,1393.6
1.12,2,3,5,60.9,57.0,6.71,6.73,4.09,8016.6
0.41,2,3,5,61.8,56.0,4.78,4.73,2.94,896.0
1.15,2,3,3,61.9,55.0,6.74,6.77,4.18,5897.6
1.04,2,6,6,61.0,57.0,6.61,6.57,4.02,10834.6
2.02,1,4,1,65.6,57.0,7.87,7.8,5.15,9207.6
1.11,2,5,7,59.7,58.0,6.7,6.74,4.01,9748.4
0.62,5,4,6,59.2,59.0,5.58,5.56,3.3,2007.8
0.31,2,2,5,61.9,54.0,4.34,4.38,2.7,509.2
0.9,3,4,2,63.8,56.0,6.16,6.13,3.92,3344.4
0.44,5,6,6,60.0,59.0,4.95,4.99,2.98,1249.8
0.91,4,2,2,62.8,61.0,6.15,6.18,3.87,3389.4
0.73,5,6,4,61.6,59.0,5.77,5.73,3.54,3088.0
1.5,3,3,4,63.6,58.0,7.22,7.27,4.61,9890.8
0.5,5,4,6,59.6,60.0,5.18,5.15,3.08,1543.8
0.57,5,7,4,61.7,60.0,5.32,5.28,3.27,1885.0
0.54,2,7,4,61.9,55.0,5.24,5.23,3.24,1778.4
1.02,2,3,4,60.4,57.0,6.58,6.54,3.96,6050.0
0.31,3,6,8,64.2,60.0,4.22,4.28,2.73,1289.8
0.34,2,6,2,62.9,56.0,4.48,4.45,2.81,1054.8
0.5,2,5,2,61.7,55.0,5.13,5.15,3.17,1096.4
0.3,2,4,2,62.1,58.0,4.27,4.3,2.66,490.6
0.4,2,5,3,61.6,55.0,4.72,4.76,2.92,822.6
0.7,4,4,3,63.3,61.0,5.6,5.55,3.53,2369.2
0.31,3,7,3,63.5,56.0,4.29,4.31,2.73,604.0
1.21,3,4,3,63.8,58.0,6.75,6.64,4.27,4604.0
0.82,4,6,4,62.8,59.0,5.92,5.93,3.72,4308.4
0.5,1,4,5,64.9,57.0,4.98,4.94,3.22,1549.4
1.04,4,6,3,62.8,59.0,6.46,6.41,4.04,5223.4
1.31,5,3,2,60.8,58.0,7.13,7.08,4.32,6174.4
2.07,4,3,3,62.1,59.0,8.15,8.2,5.08,17158.0
2.01,4,2,4,62.4,58.0,8.06,7.99,5.01,15621.2
1.06,2,3,4,61.2,55.0,6.57,6.61,4.03,6384.6
0.9,5,5,4,61.9,55.0,6.25,6.23,3.86,5645.0
1.02,2,4,2,62.4,54.0,6.39,6.47,4.02,4450.2
0.71,5,6,4,61.0,60.0,5.76,5.69,3.49,2235.6
0.5,2,6,3,63.0,56.0,5.13,5.06,3.21,1005.0
0.54,5,3,5,62.6,59.0,5.22,5.19,3.26,1063.0
1.12,2,7,3,60.5,56.0,6.75,6.78,4.09,6551.8
0.31,2,2,3,61.3,55.0,4.39,4.42,2.7,565.6
2.13,5,1,2,62.6,58.0,8.21,8.18,5.13,12582.2
1.74,2,6,3,62.2,56.0,7.72,7.67,4.79,13586.8
0.62,1,5,3,55.1,66.0,5.85,5.7,3.18,2830.2
0.8,5,6,3,62.9,60.0,5.89,5.87,3.7,2674.0
0.5,4,5,5,61.9,62.0,5.02,5.06,3.12,1169.6
0.32,4,6,7,60.9,58.0,4.49,4.45,2.72,686.8
1.07,2,6,2,62.4,60.0,6.49,6.52,4.06,5057.8
2.5,1,3,2,64.9,58.0,8.46,8.43,5.48,16251.8
0.31,2,7,4,61.2,55.0,4.38,4.35,2.67,858.8
0.37,2,1,8,61.9,54.0,4.63,4.68,2.88,666.8
1.3,5,5,5,61.0,59.0,7.05,7.08,4.31,10426.4
1.02,5,6,3,62.8,58.0,6.45,6.39,4.03,5480.0
0.36,2,4,3,61.1,55.0,4.58,4.62,2.81,756.6
1.14,5,7,2,59.2,61.0,6.84,6.82,4.04,4361.8
0.7,4,6,2,63.2,61.0,5.62,5.59,3.54,1834.2
0.3,5,6,4,61.8,58.0,4.28,4.26,2.64,761.6
0.71,2,7,2,61.0,56.0,5.77,5.8,3.53,2226.2
0.4,5,5,7,61.1,59.0,4.75,4.78,2.91,1312.0
1.18,5,2,2,60.8,58.0,6.84,6.78,4.14,4293.2
0.34,2,6,7,62.2,56.0,4.46,4.44,2.77,1048.0
1.5,5,4,3,62.3,58.0,7.33,7.27,4.55,10651.0
0.72,4,5,2,58.5,60.0,5.86,5.93,3.45,1813.4
1.03,2,6,6,60.6,59.0,6.5,6.53,3.95,11313.0
0.28,4,2,4,61.9,57.0,4.16,4.19,2.58,551.0
0.31,2,1,3,62.4,53.0,4.38,4.4,2.74,495.8
1.02,4,7,2,62.7,59.0,6.36,6.44,4.01,3853.8
0.7,3,2,2,63.5,56.0,5.59,5.63,3.56,1952.8
1.34,4,6,2,62.1,63.0,7.06,7.01,4.37,5809.6
2.07,4,1,4,61.3,56.0,8.16,8.2,5.02,11679.2
0.74,1,4,3,64.8,59.0,5.63,5.6,3.64,2068.6
0.58,2,6,2,61.4,57.1,5.36,5.38,3.3,1725.8
0.31,2,7,5,60.5,57.0,4.39,4.41,2.66,793.8
0.54,2,4,6,62.6,57.0,5.19,5.23,3.26,2079.8
1.01,5,5,5,62.5,58.0,6.42,6.37,4.0,6836.6
1.29,2,4,6,62.4,57.0,6.97,6.94,4.34,10880.8
1.01,4,3,3,61.9,59.0,6.4,6.43,3.97,4637.2
1.14,2,3,3,62.3,56.0,6.69,6.77,4.19,5168.4
0.3,2,6,7,62.5,56.0,4.28,4.3,2.68,868.8
1.33,2,3,3,62.7,56.0,7.04,6.99,4.4,6111.4
0.35,5,3,3,60.0,61.0,4.6,4.57,2.75,925.0
0.77,4,1,7,62.8,58.0,5.78,5.84,3.65,2702.0
0.41,3,2,3,63.8,57.0,4.7,4.67,2.99,632.0
1.02,3,7,3,63.3,58.0,6.35,6.39,4.03,5291.4
0.78,4,1,4,63.0,58.0,5.84,5.87,3.69,1912.6
0.38,2,6,6,62.4,56.0,4.63,4.69,2.91,1100.0
1.06,4,5,3,61.2,57.0,6.58,6.68,4.06,4982.6
1.02,2,3,6,62.1,56.0,6.5,6.45,4.02,6786.8
0.71,2,7,3,62.4,57.0,5.69,5.72,3.56,2873.8
1.51,2,2,3,62.2,56.0,7.36,7.27,4.55,9509.8
0.41,2,6,5,62.0,55.0,4.77,4.74,2.95,1108.6
0.7,5,6,2,59.8,61.0,5.76,5.74,3.44,1959.0
0.39,5,5,7,59.7,58.0,4.75,4.73,2.83,1131.8
0.71,2,6,2,62.7,56.0,5.68,5.71,3.57,2093.6
0.31,2,4,3,61.2,56.0,4.37,4.39,2.68,536.4
0.5,5,4,2,60.7,57.0,5.15,5.07,3.1,953.6
0.51,2,5,5,62.5,55.0,5.08,5.13,3.19,1841.2
0.36,5,5,4,60.5,60.0,4.61,4.55,2.77,797.8
1.15,5,4,5,63.0,60.0,6.68,6.6,4.18,7208.6
0.71,2,1,5,62.3,55.0,5.7,5.73,3.56,2285.8
0.4,5,6,8,61.3,58.0,4.77,4.73,2.91,1125.4
0.51,2,6,3,61.7,56.0,5.13,5.17,3.18,1602.8
0.71,3,4,4,64.0,55.0,5.65,5.67,3.62,2152.2
1.09,5,5,3,62.7,58.0,6.56,6.51,4.1,4986.6
2.14,2,3,2,61.9,57.0,8.34,8.28,5.14,14397.8
1.29,2,5,5,60.7,57.0,7.08,7.05,4.29,9675.8
1.03,2,5,3,61.3,57.0,6.58,6.51,4.01,5115.2
0.36,2,6,5,61.6,57.0,4.54,4.58,2.81,943.2
0.31,2,2,8,61.3,57.0,4.4,4.34,2.68,706.0
0.41,5,2,7,61.9,57.0,4.82,4.78,2.97,850.2
0.31,2,7,3,62.4,56.0,4.33,4.35,2.71,686.8
1.56,3,1,4,62.3,64.0,7.41,7.36,4.6,7611.4
0.3,2,7,4,61.0,55.0,4.38,4.34,2.66,854.0
1.51,5,3,3,61.2,60.0,7.46,7.37,4.54,10392.6
0.74,5,5,2,59.6,58.0,5.91,5.87,3.51,2452.2
0.4,3,4,4,62.8,54.4,4.67,4.7,2.94,786.8
0.82,5,4,2,60.7,61.0,6.01,5.98,3.64,2555.8
1.2,2,3,2,61.0,57.0,6.9,6.84,4.19,5236.2
0.9,3,5,4,63.3,57.0,6.04,6.09,3.84,4986.8
0.33,5,6,4,61.1,59.0,4.49,4.45,2.73,785.4
0.31,2,5,4,61.9,54.0,4.38,4.35,2.7,659.0
0.91,4,5,4,62.1,58.0,6.19,6.24,3.86,4818.2
1.11,4,4,2,63.2,56.0,6.61,6.56,4.16,4197.0
0.31,5,3,6,60.6,60.0,4.34,4.38,2.64,837.0
1.25,5,3,2,60.5,61.0,6.97,6.91,4.2,4693.0
0.4,4,5,2,62.6,53.0,4.7,4.75,2.96,822.4
1.53,5,6,2,58.9,59.0,7.63,7.55,4.47,8489.4
1.0,3,5,2,60.2,65.0,6.38,6.41,3.85,4093.8
1.02,4,6,4,59.2,58.0,6.52,6.58,3.88,5881.6
0.9,3,7,3,63.6,63.0,6.07,6.03,3.85,4467.4
0.6,5,4,7,60.0,58.0,5.53,5.43,3.29,1549.2
1.0,1,1,3,64.9,58.0,6.29,6.23,4.06,4160.2
0.59,4,6,3,62.9,58.0,5.31,5.34,3.35,1643.4
0.32,2,7,7,61.8,56.0,4.39,4.41,2.72,1046.0
1.11,5,6,2,62.5,58.0,6.61,6.63,4.14,4441.4
0.72,4,4,2,59.7,56.0,5.83,5.89,3.5,2031.8
1.12,2,4,2,62.4,56.0,6.63,6.67,4.15,5157.2
0.56,2,4,4,62.0,56.0,5.28,5.3,3.28,1623.0
0.23,4,6,6,63.8,57.0,3.88,3.9,2.48,519.6
1.06,5,6,4,62.3,58.0,6.52,6.49,4.05,6912.8
0.33,4,5,5,59.3,56.0,4.49,4.55,2.68,573.0
1.01,1,5,2,58.2,61.0,6.48,6.52,3.78,3859.2
1.01,4,5,4,59.1,59.0,6.58,6.65,3.91,5925.0
1.32,5,5,2,60.6,60.0,7.05,7.1,4.29,6463.8
2.0,2,3,4,62.4,55.0,8.03,7.94,4.99,16937.8
0.73,5,4,1,62.5,58.0,5.82,5.74,3.61,2189.8
0.71,5,6,3,59.2,59.0,5.83,5.86,3.46,1596.2
0.7,4,5,3,60.3,59.0,5.73,5.82,3.48,1858.0
1.16,2,7,5,61.2,58.0,6.73,6.76,4.13,10527.6
2.01,4,1,2,63.3,56.0,7.86,7.96,5.01,10833.8
1.0,4,7,3,61.4,63.0,6.35,6.41,3.92,4779.2
1.04,1,4,2,66.1,60.0,6.32,6.23,4.15,3239.6
2.0,3,4,2,64.3,60.0,7.87,7.83,5.05,12664.0
0.42,2,5,6,61.6,56.0,4.85,4.83,2.98,1161.6
1.0,3,3,3,64.9,56.0,6.24,6.31,4.07,3624.6
0.7,2,5,5,61.2,58.0,5.7,5.73,3.5,3378.4
0.3,2,7,4,61.0,55.0,4.36,4.33,2.65,854.0
0.4,5,7,4,62.5,59.0,4.72,4.66,2.93,908.0
0.32,3,7,3,63.3,57.0,4.37,4.38,2.77,611.2
0.71,4,5,2,63.2,57.0,5.66,5.7,3.59,2154.8
0.3,5,7,5,60.7,58.0,4.34,4.36,2.64,1068.2
0.77,2,5,3,61.7,56.0,5.85,5.91,3.63,2976.0
1.08,5,3,4,62.4,58.0,6.56,6.49,4.07,5549.2
0.5,3,7,2,63.4,59.0,5.0,5.03,3.18,877.6
0.57,2,6,5,61.4,57.0,5.32,5.37,3.28,2115.4
0.73,3,6,4,64.2,54.0,5.68,5.72,3.66,3758.6
0.3,2,3,8,62.1,55.0,4.3,4.27,2.66,797.0
0.71,2,3,2,59.4,57.0,5.87,5.81,3.47,2470.0
0.32,5,5,4,59.4,58.0,4.48,4.44,2.65,724.2
0.23,3,4,6,63.8,56.0,3.94,3.9,2.5,698.0
0.7,2,6,4,61.9,58.0,5.7,5.73,3.54,2412.0
0.7,3,3,3,63.8,58.0,5.66,5.59,3.59,2290.6
0.54,2,4,6,60.6,56.0,5.26,5.27,3.19,2019.8
0.3,5,2,5,61.6,61.0,4.28,4.23,2.62,669.4
0.71,4,6,4,61.6,56.0,5.74,5.81,3.56,1911.4
1.5,3,2,3,62.9,60.0,7.12,7.16,4.49,7729.6
1.12,5,5,5,61.8,59.0,6.75,6.65,4.14,7699.6
0.31,2,7,4,60.8,56.0,4.39,4.42,2.68,883.2
0.7,3,2,3,63.5,59.0,5.62,5.65,3.58,2161.0
1.01,2,4,6,60.9,56.0,6.51,6.55,3.98,9261.6
0.32,4,7,3,63.1,57.0,4.38,4.37,2.76,692.2
1.63,2,3,4,62.4,55.0,7.53,7.57,4.71,11087.6
0.72,2,6,4,61.1,56.0,5.78,5.81,3.54,3353.6
0.39,2,2,4,60.8,56.0,4.72,4.75,2.88,845.8
0.3,4,4,3,61.0,58.0,4.3,4.32,2.63,465.0
1.22,4,1,2,62.2,60.0,6.77,6.89,4.25,5026.4
0.57,2,6,4,61.6,56.0,5.38,5.33,3.3,1839.6
2.03,5,2,3,59.9,58.0,8.23,8.21,4.92,14318.8
0.54,2,4,3,61.7,55.0,5.24,5.27,3.24,1508.6
0.72,2,3,5,61.6,55.0,5.76,5.8,3.56,3001.0
0.44,4,6,6,59.6,59.0,4.98,4.99,2.97,1162.6
0.3,2,4,8,61.6,56.0,4.34,4.36,2.68,892.6
2.01,4,2,5,62.9,59.0,7.94,8.03,5.02,16483.8
0.3,2,6,4,62.3,56.0,4.28,4.32,2.68,769.8
0.31,2,4,7,61.2,56.0,4.34,4.38,2.67,909.8
0.5,5,5,3,62.5,59.0,5.03,4.99,3.13,1242.8
0.36,2,7,3,60.3,56.0,4.61,4.65,2.79,738.6
0.5,2,3,5,62.6,53.0,5.09,5.14,3.2,1107.8
0.33,4,2,6,61.6,57.0,4.43,4.45,2.73,558.8
0.97,4,4,7,61.9,54.0,6.33,6.36,3.93,6615.8
0.31,2,5,8,62.0,55.0,4.37,4.41,2.72,947.8
0.31,5,3,5,62.4,58.0,4.34,4.28,2.69,600.8
1.51,4,1,4,61.0,58.0,7.35,7.41,4.5,8595.4
0.32,3,2,4,63.2,56.0,4.32,4.38,2.75,497.8
1.43,4,1,4,62.8,56.0,7.13,7.19,4.5,6465.8
1.0,4,4,4,62.9,56.0,6.27,6.42,3.99,5633.2
1.32,2,4,2,62.9,57.0,6.98,6.94,4.38,4706.8
0.77,4,7,4,63.0,58.0,5.81,5.85,3.67,3328.6
0.23,4,6,7,60.2,59.0,3.97,4.01,2.4,562.4
1.7,4,1,3,63.2,57.0,7.63,7.55,4.8,8491.6
0.33,4,4,7,61.2,57.0,4.47,4.5,2.74,826.2
1.06,2,5,1,62.1,55.0,6.54,6.57,4.07,3502.2
0.7,3,5,3,63.8,58.0,5.56,5.67,3.58,1965.6
1.01,4,4,2,63.0,58.0,6.29,6.34,3.98,3637.6
1.1,5,3,4,62.5,58.0,6.59,6.54,4.1,5615.0
0.51,4,5,2,62.7,56.0,5.07,5.1,3.19,1180.6
2.01,4,2,5,59.7,63.0,8.24,8.15,4.89,16407.4
0.32,2,4,5,62.3,56.0,4.39,4.37,2.73,667.6
1.01,3,6,3,63.3,57.0,6.33,6.37,4.02,4493.2
1.51,5,1,4,59.6,60.0,7.58,7.48,4.49,7245.8
0.32,5,7,2,62.5,58.0,4.38,4.33,2.72,543.6
0.32,4,2,4,63.2,56.0,4.38,4.32,2.75,585.0
1.2,2,2,3,62.6,58.0,6.74,6.71,4.21,5737.8
0.42,5,4,4,60.1,61.0,4.84,4.81,2.9,1003.0
2.02,2,5,2,62.7,57.0,8.07,7.93,5.03,16162.0
0.34,5,2,3,60.2,59.0,4.55,4.52,2.73,555.4
0.52,4,4,5,62.2,63.0,5.22,5.13,3.22,1956.8
1.09,5,2,4,61.3,58.0,6.63,6.58,4.05,5484.0
0.72,5,4,4,62.9,57.0,5.73,5.65,3.58,2367.0
1.56,2,4,5,61.3,56.0,7.46,7.51,4.59,14866.6
0.39,2,6,4,60.5,56.0,4.75,4.77,2.88,810.8
1.04,5,2,3,62.5,62.0,6.45,6.39,4.01,3333.0
0.97,4,4,3,60.2,61.0,6.4,6.46,3.87,4904.0
1.4,5,5,4,60.7,58.0,7.26,7.17,4.38,12449.2
0.36,2,3,4,62.1,55.0,4.61,4.57,2.85,590.6
0.71,2,6,3,61.8,57.0,5.72,5.76,3.55,2714.4
1.01,3,6,4,63.7,56.0,6.29,6.27,4.0,5894.8
0.4,2,2,3,61.6,56.0,4.68,4.74,2.9,582.6
0.26,4,6,5,63.0,59.0,4.03,4.06,2.55,734.0
0.33,2,3,2,61.1,57.0,4.46,4.48,2.73,524.2
0.34,5,4,4,62.4,59.0,4.47,4.41,2.77,655.6
0.5,2,6,3,60.6,59.0,5.13,5.16,3.12,1831.8
0.33,2,5,2,61.4,57.0,4.44,4.48,2.74,775.6
0.83,2,3,4,61.6,55.0,6.04,6.08,3.73,3190.4
0.31,5,5,4,61.3,59.0,4.34,4.31,2.65,776.8
0.3,2,4,6,61.1,57.0,4.32,4.35,2.65,804.0
0.71,4,2,5,61.1,57.0,5.75,5.8,3.53,1732.0
1.58,2,5,3,60.3,56.0,7.56,7.62,4.58,11803.6
0.7,2,3,3,62.5,56.0,5.64,5.69,3.54,2531.0
1.01,2,2,4,61.3,53.0,6.52,6.54,4.0,5056.8
0.61,4,3,6,61.4,57.0,5.46,5.5,3.36,2578.6
1.0,5,5,4,58.6,61.0,6.53,6.5,3.82,6386.8
0.9,4,6,3,61.7,58.0,6.15,6.2,3.81,3283.6
0.9,2,4,2,61.4,56.0,6.19,6.23,3.81,3328.4
0.42,4,2,5,60.4,60.0,4.82,4.88,2.93,544.0
1.23,2,4,6,62.7,56.0,6.81,6.84,4.28,9753.2
0.78,4,5,5,63.3,56.0,5.84,5.89,3.71,3632.4
0.9,3,4,2,63.3,59.0,6.07,6.12,3.86,3294.8
1.51,2,1,4,61.1,57.0,7.36,7.3,4.48,6785.0
0.33,2,4,4,61.2,55.0,4.46,4.49,2.74,685.2
0.7,4,5,7,63.3,62.0,5.67,5.57,3.56,4557.6
1.09,2,7,3,61.9,57.0,6.57,6.61,4.08,6017.0
1.08,5,2,3,62.2,58.0,6.6,6.56,4.09,4361.4
0.3,2,3,6,62.1,54.0,4.32,4.35,2.69,677.4
0.46,4,5,3,63.1,56.0,4.9,4.87,3.08,830.4
0.3,2,6,6,62.1,54.0,4.32,4.35,2.69,830.0
1.24,4,1,2,60.4,61.0,6.85,6.92,4.16,3976.0
1.15,4,3,3,62.4,57.0,6.68,6.71,4.18,6092.4
1.22,2,3,2,61.7,56.0,6.91,6.83,4.24,5280.4
1.03,5,3,3,62.5,59.0,6.46,6.41,4.02,4803.2
0.3,2,4,4,61.9,57.0,4.26,4.3,2.65,641.2
0.27,2,5,8,61.8,55.0,4.16,4.19,2.58,892.4
0.71,2,4,7,62.8,56.0,5.71,5.76,3.6,4141.2
1.04,4,5,2,63.2,58.0,6.39,6.34,4.02,4380.4
1.14,2,4,7,61.1,58.0,6.74,6.77,4.13,9697.6
0.74,4,6,2,63.1,57.0,5.8,5.76,3.65,2362.8
1.05,4,5,8,59.7,55.0,6.66,6.73,4.0,9968.6
1.12,1,2,2,64.6,57.0,6.5,6.47,4.19,3522.2
1.1,2,3,2,63.1,58.0,6.54,6.53,4.12,4853.4
0.31,5,7,3,60.0,61.0,4.43,4.41,2.65,962.0
0.71,4,3,3,60.7,60.0,5.73,5.76,3.49,2127.4
1.01,5,5,5,62.4,61.0,6.39,6.36,3.98,7306.0
0.33,4,4,6,60.9,59.0,4.45,4.49,2.72,809.4
0.91,3,7,3,63.1,61.0,6.1,6.16,3.87,4786.4
0.5,5,5,4,61.4,60.0,5.13,5.17,3.16,1461.2
0.27,4,6,6,61.8,59.0,4.14,4.18,2.57,591.2
0.32,2,5,4,62.4,54.0,4.38,4.4,2.74,724.6
0.55,2,6,3,60.8,56.0,5.31,5.34,3.24,1573.4
0.52,2,2,6,62.2,57.0,5.18,5.11,3.2,1170.8
1.5,4,4,5,62.4,57.0,7.24,7.31,4.54,13267.0
0.41,3,4,3,64.3,54.0,4.72,4.68,3.02,751.4
0.32,5,4,4,62.1,60.0,4.34,4.39,2.71,661.2
0.3,2,5,5,62.3,56.0,4.26,4.28,2.66,656.4
0.59,4,6,2,63.8,57.0,5.31,5.34,3.4,1897.2
2.11,5,1,3,62.4,58.0,8.27,8.17,5.13,13645.8
0.52,2,6,3,60.7,55.0,5.23,5.22,3.18,1279.0
0.8,4,5,5,63.8,55.0,5.84,5.89,3.74,4390.4
0.29,4,4,7,61.5,57.0,4.24,4.27,2.62,743.8
0.31,4,4,7,62.6,61.0,4.28,4.31,2.69,1066.2
1.7,5,2,4,61.3,59.0,7.69,7.59,4.68,11311.6
0.32,2,7,3,61.5,56.0,4.42,4.39,2.71,627.2
1.09,2,6,3,61.1,55.0,6.7,6.66,4.08,6523.2
1.5,2,5,3,61.8,56.0,7.27,7.34,4.52,12066.4
1.01,3,6,3,63.7,58.0,6.32,6.36,4.04,5117.0
0.51,3,4,6,57.6,56.0,5.27,5.35,3.06,3086.6
0.35,3,6,5,61.3,65.0,4.51,4.53,2.77,1146.4
2.02,2,1,3,62.7,54.2,8.03,8.08,5.05,12733.6
0.9,4,6,3,62.6,58.0,6.11,6.15,3.84,5073.8
1.0,3,4,4,56.6,61.0,6.65,6.61,3.75,4699.0
1.02,2,5,4,62.1,57.0,6.44,6.37,3.98,6667.2
0.33,2,2,3,61.3,56.0,4.44,4.47,2.73,443.2
1.5,5,6,5,59.5,61.0,7.46,7.43,4.43,14004.2
0.59,2,5,3,62.3,54.0,5.37,5.41,3.36,1507.8
0.3,2,5,4,61.9,54.0,4.29,4.33,2.67,615.8
0.4,2,7,4,61.7,56.0,4.72,4.74,2.92,1069.2
0.61,2,7,4,61.0,57.0,5.49,5.53,3.36,1958.0
0.5,4,7,4,59.1,59.0,5.19,5.24,3.08,1381.0
1.12,5,3,3,61.6,59.0,6.63,6.67,4.1,5015.0
0.53,2,7,8,61.5,54.0,5.27,5.21,3.22,3044.4
1.01,2,5,5,61.8,57.0,6.41,6.46,3.98,7512.0
0.31,3,2,7,63.1,59.0,4.25,4.31,2.7,763.4
2.06,2,2,2,62.3,57.0,8.2,8.12,5.09,12536.0
1.14,2,3,3,61.6,56.0,6.72,6.74,4.14,6186.0
0.3,2,5,7,62.3,56.0,4.3,4.34,2.69,942.4
0.74,3,1,4,60.6,62.6,5.79,5.85,3.53,1928.4
1.18,5,4,2,61.4,58.0,6.82,6.77,4.17,4484.0
1.01,5,6,5,60.8,59.0,6.46,6.42,3.92,8268.8
0.7,1,3,6,64.5,65.0,5.52,5.45,3.54,2523.4
0.41,4,3,5,62.0,56.0,4.74,4.78,2.95,694.2
1.22,4,3,3,63.5,55.0,6.78,6.73,4.29,5282.4
0.37,5,6,4,60.6,58.0,4.65,4.62,2.81,905.8
1.09,5,3,2,59.6,61.0,6.69,6.63,3.97,4308.2
